id,title,date
36094771,"Evolution, epidemiology, geographical distribution, and mutational landscape of newly emerging monkeypox virus.",2022-07-28
36152668,Evolutionary consequences of delaying intervention for monkeypox.,2022-06-23
36710983,Evolutionary dissection of monkeypox virus: Positive Darwinian selection drives the adaptation of virus-host interaction proteins.,2022-10-28
35914540,Evolutionary implications of human transmission of monkeypox: the importance of sequencing multiple lesions.,2022-07-01
37425914,Evolutionary potential of the monkeypox genome arising from interactions with human APOBEC3 enzymes.,2023-07-10
37577211,Evolutionary potential of the monkeypox genome arising from interactions with human APOBEC3 enzymes.,2023-03-22
37473582,Examination of the cross-reactivity between vaccinia virus Tiantan strain and monkeypox virus.,2023-04-21
37255258,Examining the Patterns of Mpox Vaccine Uptake in a Vulnerable Population.,2023-09-14
35881138,Expanding Monkeypox Testing.,2022-07-26
36160298,Expedition of monkeypox virus from Africa to rest of the world: What has made this old foe so powerful?,2022-09-03
36878011,Experimental Infection of North American Deer Mice with Clade I and II Monkeypox Virus Isolates.,2023-03-07
36580939,"Expert Recommendations on Monkeypox (MPX) in Pregnancy, Postpartum and Lactating Women.",2022-12-29
37302336,Exploiting the potential of natural polyphenols as antivirals against monkeypox envelope protein F13 using machine learning and all-atoms MD simulations.,2023-04-03
36680291,Exploration of Microbially Derived Natural Compounds against Monkeypox Virus as Viral Core Cysteine Proteinase Inhibitors.,2022-12-17
37167647,Exploration of natural compounds against the human mpox virus DNA-dependent RNA polymerase in silico.,2023-01-18
38079063,Exploring Monkeypox: prospects for therapeutics through computational-aided drug discovery.,2023-08-24
36497164,Exploring the Characteristics of Monkeypox-Related Genes in Pan-Cancer.,2022-11-09
37675795,Exploring the Traditional Chinese Medicine (TCM) database chemical space to target I7L protease from monkeypox virus using molecular screening and simulation approaches.,2023-09-07
38054533,Exploring the dynamics of the 2022 mpox outbreak in Canada.,2023-10-24
37968621,Exploring the key genomic variation in monkeypox virus during the 2022 outbreak.,2023-04-10
38269277,Exploring the natural products chemical space to abrogate the F3L-dsRNA interface of monkeypox virus to enhance the immune responses using molecular screening and free energy calculations.,2023-10-26
37640189,Exploring the whole proteome of monkeypox virus to design B cell epitope-based oral vaccines using immunoinformatics approaches.,2023-02-08
37256469,Extensive ITR expansion of the 2022 Mpox virus genome through gene duplication and gene loss.,2023-01-25
38036581,Extraction-free LAMP assays for generic detection of Old World Orthopoxviruses and specific detection of Mpox virus.,2023-07-21
37549684,"Extragenital gonorrhoea, chlamydia, and HIV co-infection in people with mpox.",2023-06-27
36066536,"FDA Authorizes Intradermal Vaccine, Streamlines Rules to Increase Monkeypox Treatment Access.",2022-09-06
36089263,FDA approved vaccines for monkeypox: Current eminence.,2022-08-12
37866092,FDA trial regulation of laboratory developed tests (LDTs): An academic medical center's experience with Mpox in-house testing.,2023-03-11
36330988,"FDA's authorized ""JYNNEOS"" vaccine for counteracting monkeypox global public health emergency; an update - Correspondence.",2022-09-07
36084882,"FIFA World Cup 2022 in Qatar: Mitigating the risk of imported infections amid the COVID-19 pandemic, monkeypox outbreak and other emerging diseases.",2022-09-03
36632944,Facial nerve palsy as a possible adverse drug reaction of the modified vaccinia ankara-bavarian nordic (MVA-BN) smallpox vaccine: A pharmacovigilance analysis.,2022-12-24
36679855,Facing Mpox (Former Monkeypox) in Latin America: The Example of Peru and Its Vulnerable Healthcare System.,2022-12-05
37119512,Factors Influencing Monkeypox Vaccination: A Cue to Policy Implementation.,2023-02-08
36618975,Factors associated with geographic variations in the 2022 monkeypox outbreak; A systematic review.,2022-11-15
37120261,Fair domestic allocation of monkeypox virus countermeasures.,2023-01-06
37436375,False Positive Chance of Monkeypox Laboratory Testing: an Estimation.,2023-07-14
36564155,Familial Monkeypox Virus Infection Involving 2 Young Children.,2022-12-24
38073567,Fear of a Spike in Monkeypox Cases Due to Pakistan's Financial and Political Crisis.,2023-12-17
38098587,Fear of a new pandemic: perception and prediction of monkeypox among the middle east general population.,2023-07-29
36103027,Findings on the Monkeypox Exposure Mitigation Strategies Employed by Men Who Have Sex with Men and Transgender Women in the United States.,2022-08-24
36668909,First Case of Monkeypox in Venezuela: Partial Complete Genome Sequence Allowed Its Grouping into the West African Clade II.,2022-10-11
36679908,First Case of Paraphimosis as a Severe Complication of Monkeypox.,2022-11-18
36051570,First Monkeypox deaths outside Africa: no room for complacency.,2022-08-13
35995308,"First case of monkeypox virus, SARS-CoV-2 and HIV co-infection.",2022-07-23
36739109,"First case of mpox diagnosed in Queensland, Australia: clinical and molecular aspects.",2022-11-30
37516244,First case of rapidly fatal mpox from secondary (household) transmission in a kidney transplant recipient.,2023-05-15
36274369,First case report of human monkeypox in Latin America: The beginning of a new outbreak.,2022-06-05
36074449,First case report of monkeypox in Brazil: clinical manifestations and differential diagnosis with sexually transmitted infections.,2022-07-08
35910060,"First confirmed case of monkeypox in Adamawa State, Nigeria: a clinico-epidemiological case report.",2022-04-06
37672487,First detection of Varicella Zoster Virus clade 9 cases in India during mpox surveillance.,2023-09-08
35753658,First report of monkeypox in a patient living with HIV from Romania.,2022-06-20
36450328,First reports of monkeypox and varicella-zoster virus coinfection in the global human monkeypox outbreak in 2022.,2022-11-18
35963550,"First two cases of Monkeypox virus infection in travellers returned from UAE to India, July 2022.",2022-07-26
36334107,First [18F]-FDG-PET/CT images of a patient infected with Monkeypox.,2022-10-08
36145351,"Fludarabine, a Potential DNA-Dependent RNA Polymerase Inhibitor, as a Prospective Drug against Monkeypox Virus: A Computational Approach.",2022-08-13
38001482,Fluorescence-enhanced dual signal lateral flow immunoassay for flexible and ultrasensitive detection of monkeypox virus.,2023-05-02
37312223,Following the COVID-19 playbook and battling another infodemic: conspiracy beliefs around human monkeypox among the Lebanese population.,2022-10-28
35700882,For how long can monkeypox reach the Balkan region?,2022-06-03
36379369,Fortuitous diagnosis of monkeypox in a patient hospitalized for several days: risk assessment and follow-up for exposed healthcare workers.,2022-11-03
38633902,Four Human Mpox Cases from Turkey.,2023-03-11
36851785,Fragment-Based Approaches Identified Tecovirimat-Competitive Novel Drug Candidate for Targeting the F13 Protein of the Monkeypox Virus.,2023-01-10
35837964,"Frequent detection of monkeypox virus DNA in saliva, semen, and other clinical samples from 12 patients, Barcelona, Spain, May to June 2022.",2022-07-15
36746374,Frequently Asked Questions about Mpox (Formerly Monkeypox Disease) for Hematopoietic Cell Transplantation and Chimeric Antigen Receptor T Cell Recipients from the American Society for Transplantation and Cellular Therapy.,2023-01-27
36108251,"From COVID-19 to Monkeypox: Unlearned Lessons for Black, Latino, and Other Men With HIV Who Have Sex With Men.",2022-09-16
36199659,From a Neglected Pathogen to a Public Health Emergency: Connecting the Dots in Monkeypox Emergence.,2022-09-01
36243019,From early alarm to gradual control of monkeypox.,2022-10-16
37822624,Frontiers of monkeypox research: An analysis from the top 100 most influential articles in the field.,2023-05-16
36195312,Frontline Practices in Response to Monkeypox Outbreak in New York City.,2022-09-22
36828002,Fulminant mpox as an AIDS-defining condition: useful or stigmatising?,2023-01-31
37006463,Functional Analysis of Monkeypox and Interrelationship between Monkeypox and COVID-19 by Bioinformatic Analysis.,2023-01-14
37099065,Functional characterization of hypothetical proteins from Monkeypox virus.,2022-10-24
36366981,G-quadruplexes in the monkeypox virus are potential antiviral targets.,2022-10-22
36129007,GETTING AHEAD OF MONKEYPOX: Learning from the COVID-19 pandemic experience to prevent the potentially new monkeypox pandemic.,2022-09-04
36681098,GI involvement in monkeypox.,2022-10-13
36975777,Gastrointestinal Symptoms of Monkeypox Infection: A systematic review and meta-analysis.,2023-03-02
37242440,Gel-Free Tools for Quick and Simple Screening of Anti-Topoisomerase 1 Compounds.,2023-02-21
37039003,Gender trend of monkeypox virus infection.,2023-05-25
37005274,"Genetic Characteristics of the Virus Detected in the First Mpox Imported Case in Tokyo, Japan.",2023-10-23
37970070,"Genetic Features of 84 Genomes of Monkeypox Virus in Recent Circulation - Beijing Municipality, China, 2023.",2023-09-11
36362616,Genetic Variability of the Monkeypox Virus Clade IIb B.1.,2022-10-11
38070010,Genetic insights into the microevolutionary dynamics and early introductions of human monkeypox virus in Mexico.,2023-09-01
36947032,Genital Pseudotumor as a Manifestation of Mpox Virus Infection.,2023-05-19
37215942,Genital infection from Monkeypox virus requiring surgical debridement and scrotoplasty in an immunocompromised patient.,2023-03-26
36185757,Genital monkeypox superimposed on co-incident sexually transmitted infections in AIDS patient; a case report.,2022-08-18
36288762,"Genital pustules, fever, lymphadenopathy in a heterosexual couple.",2022-10-06
36376116,Genital rash as an initial presentation of monkeypox.,2022-07-28
36096858,Genitourinary Lesions Due to Monkeypox.,2022-08-14
37727280,Genitourinary Mpox: A case report & primer for urologists.,2023-09-07
36446674,Genitourinary Symptoms Caused by Monkeypox Virus: What Urologists Should Know.,2022-11-03
38110129,Genome analysis of the mpox (formerly monkeypox) virus and characterization of core/variable regions.,2023-07-02
36179885,Genome characterization of monkeypox cases detected in India: Identification of three sub clusters among A.2 lineage.,2022-09-21
36553490,GenomeBits Characterization of MPXV.,2022-10-26
36732066,"Genomic Analysis of Early Monkeypox Virus Outbreak Strains, Washington, USA.",2023-02-03
36680123,Genomic Characterization of the Historical Smallpox Vaccine Strain Wyeth Isolated from a 1971 Seed Vial.,2022-11-24
37069695,"Genomic Surveillance of Monkeypox Virus, Minas Gerais, Brazil, 2022.",2023-05-22
37542431,Genomic and epidemiological perspectives on the first local sporadic cases of Mpox in China.,2023-08-23
37322614,Genomic and ultrastructural analysis of monkeypox virus in skin lesions and in human/animal infected cells reveals further morphofunctional insights into viral pathogenicity.,2023-05-23
35906185,Genomic annotation and molecular evolution of monkeypox virus outbreak in 2022.,2022-07-22
37864757,Genomic characterization and molecular evolution of human monkeypox viruses.,2023-03-30
37587900,Genomic characterization of the first mpox and varicella-zoster co-infection in Pakistan (2023) through next-generation sequencing.,2023-08-01
