iso2,pageviews_ceil,project,year,month
VU,16000,fr.wikipedia,2022,3
HN,15000,fr.wikipedia,2022,3
GQ,14000,fr.wikipedia,2022,3
AF,14000,fr.wikipedia,2022,3
ME,13000,fr.wikipedia,2022,3
WF,13000,fr.wikipedia,2022,3
GM,12000,fr.wikipedia,2022,3
SD,12000,fr.wikipedia,2022,3
SL,11000,fr.wikipedia,2022,3
PR,11000,fr.wikipedia,2022,3
XK,11000,fr.wikipedia,2022,3
BS,11000,fr.wikipedia,2022,3
LR,11000,fr.wikipedia,2022,3
NA,9000,fr.wikipedia,2022,3
GW,8000,fr.wikipedia,2022,3
MM,8000,fr.wikipedia,2022,3
PS,8000,fr.wikipedia,2022,3
SX,8000,fr.wikipedia,2022,3
TT,7000,fr.wikipedia,2022,3
SO,7000,fr.wikipedia,2022,3
JM,7000,fr.wikipedia,2022,3
ZW,6000,fr.wikipedia,2022,3
SR,6000,fr.wikipedia,2022,3
MO,5000,fr.wikipedia,2022,3
JE,5000,fr.wikipedia,2022,3
LI,5000,fr.wikipedia,2022,3
YE,5000,fr.wikipedia,2022,3
BW,5000,fr.wikipedia,2022,3
IM,5000,fr.wikipedia,2022,3
TC,4000,fr.wikipedia,2022,3
BB,4000,fr.wikipedia,2022,3
LC,4000,fr.wikipedia,2022,3
MW,4000,fr.wikipedia,2022,3
VA,4000,fr.wikipedia,2022,3
CW,4000,fr.wikipedia,2022,3
BZ,4000,fr.wikipedia,2022,3
GL,4000,fr.wikipedia,2022,3
TM,3000,fr.wikipedia,2022,3
FJ,3000,fr.wikipedia,2022,3
SS,3000,fr.wikipedia,2022,3
BN,3000,fr.wikipedia,2022,3
DM,3000,fr.wikipedia,2022,3
GG,2000,fr.wikipedia,2022,3
AW,2000,fr.wikipedia,2022,3
AG,2000,fr.wikipedia,2022,3
PG,2000,fr.wikipedia,2022,3
GI,2000,fr.wikipedia,2022,3
KY,2000,fr.wikipedia,2022,3
GD,2000,fr.wikipedia,2022,3
BT,2000,fr.wikipedia,2022,3
SZ,2000,fr.wikipedia,2022,3
LS,2000,fr.wikipedia,2022,3
BM,2000,fr.wikipedia,2022,3
GY,2000,fr.wikipedia,2022,3
ST,2000,fr.wikipedia,2022,3
SM,2000,fr.wikipedia,2022,3
BQ,2000,fr.wikipedia,2022,3
ER,1000,fr.wikipedia,2022,3
TL,1000,fr.wikipedia,2022,3
VI,1000,fr.wikipedia,2022,3
VC,1000,fr.wikipedia,2022,3
FO,1000,fr.wikipedia,2022,3
AX,1000,fr.wikipedia,2022,3
VG,1000,fr.wikipedia,2022,3
GU,1000,fr.wikipedia,2022,3
KN,1000,fr.wikipedia,2022,3
AI,1000,fr.wikipedia,2022,3
FK,1000,fr.wikipedia,2022,3
EH,1000,fr.wikipedia,2022,3
DE,696037000,de.wikipedia,2022,3
AT,75122000,de.wikipedia,2022,3
CH,48136000,de.wikipedia,2022,3
US,8965000,de.wikipedia,2022,3
RU,4148000,de.wikipedia,2022,3
IT,4051000,de.wikipedia,2022,3
NL,3490000,de.wikipedia,2022,3
FR,3446000,de.wikipedia,2022,3
ES,2778000,de.wikipedia,2022,3
GB,2448000,de.wikipedia,2022,3
LU,1967000,de.wikipedia,2022,3
IR,1581000,de.wikipedia,2022,3
PL,1574000,de.wikipedia,2022,3
BE,1568000,de.wikipedia,2022,3
CZ,1130000,de.wikipedia,2022,3
DK,1085000,de.wikipedia,2022,3
SE,1071000,de.wikipedia,2022,3
--,1020000,de.wikipedia,2022,3
TR,981000,de.wikipedia,2022,3
IN,966000,de.wikipedia,2022,3
CA,966000,de.wikipedia,2022,3
HU,821000,de.wikipedia,2022,3
BR,777000,de.wikipedia,2022,3
JP,698000,de.wikipedia,2022,3
PT,646000,de.wikipedia,2022,3
NO,635000,de.wikipedia,2022,3
FI,590000,de.wikipedia,2022,3
RO,538000,de.wikipedia,2022,3
TH,492000,de.wikipedia,2022,3
GR,488000,de.wikipedia,2022,3
IE,456000,de.wikipedia,2022,3
MX,435000,de.wikipedia,2022,3
ID,343000,de.wikipedia,2022,3
BG,325000,de.wikipedia,2022,3
EG,324000,de.wikipedia,2022,3
HR,322000,de.wikipedia,2022,3
AU,315000,de.wikipedia,2022,3
TW,312000,de.wikipedia,2022,3
SK,312000,de.wikipedia,2022,3
SG,309000,de.wikipedia,2022,3
UA,293000,de.wikipedia,2022,3
IL,277000,de.wikipedia,2022,3
LI,270000,de.wikipedia,2022,3
RS,256000,de.wikipedia,2022,3
KR,241000,de.wikipedia,2022,3
ZA,232000,de.wikipedia,2022,3
AE,231000,de.wikipedia,2022,3
HK,221000,de.wikipedia,2022,3
CO,211000,de.wikipedia,2022,3
SI,206000,de.wikipedia,2022,3
AR,202000,de.wikipedia,2022,3
VN,179000,de.wikipedia,2022,3
UZ,168000,de.wikipedia,2022,3
BA,158000,de.wikipedia,2022,3
CL,149000,de.wikipedia,2022,3
PH,138000,de.wikipedia,2022,3
PK,135000,de.wikipedia,2022,3
KZ,134000,de.wikipedia,2022,3
BY,120000,de.wikipedia,2022,3
GE,118000,de.wikipedia,2022,3
LT,117000,de.wikipedia,2022,3
LV,116000,de.wikipedia,2022,3
EE,114000,de.wikipedia,2022,3
CR,111000,de.wikipedia,2022,3
AL,108000,de.wikipedia,2022,3
PE,107000,de.wikipedia,2022,3
DO,94000,de.wikipedia,2022,3
MA,94000,de.wikipedia,2022,3
CY,87000,de.wikipedia,2022,3
LK,81000,de.wikipedia,2022,3
PY,78000,de.wikipedia,2022,3
NZ,78000,de.wikipedia,2022,3
IS,75000,de.wikipedia,2022,3
MY,72000,de.wikipedia,2022,3
MK,67000,de.wikipedia,2022,3
EC,64000,de.wikipedia,2022,3
BD,63000,de.wikipedia,2022,3
MT,60000,de.wikipedia,2022,3
MV,57000,de.wikipedia,2022,3
TN,56000,de.wikipedia,2022,3
KE,56000,de.wikipedia,2022,3
NG,52000,de.wikipedia,2022,3
SA,51000,de.wikipedia,2022,3
NA,49000,de.wikipedia,2022,3
AZ,48000,de.wikipedia,2022,3
JO,46000,de.wikipedia,2022,3
XK,44000,de.wikipedia,2022,3
BO,40000,de.wikipedia,2022,3
TZ,39000,de.wikipedia,2022,3
MU,39000,de.wikipedia,2022,3
DZ,38000,de.wikipedia,2022,3
IQ,38000,de.wikipedia,2022,3
KH,38000,de.wikipedia,2022,3
MD,36000,de.wikipedia,2022,3
AM,36000,de.wikipedia,2022,3
PA,35000,de.wikipedia,2022,3
TJ,34000,de.wikipedia,2022,3
GT,33000,de.wikipedia,2022,3
VE,33000,de.wikipedia,2022,3
UY,32000,de.wikipedia,2022,3
NP,31000,de.wikipedia,2022,3
MN,29000,de.wikipedia,2022,3
ME,28000,de.wikipedia,2022,3
KG,27000,de.wikipedia,2022,3
LY,27000,de.wikipedia,2022,3
LB,26000,de.wikipedia,2022,3
GH,25000,de.wikipedia,2022,3
SC,24000,de.wikipedia,2022,3
OM,24000,de.wikipedia,2022,3
CV,23000,de.wikipedia,2022,3
CU,22000,de.wikipedia,2022,3
UG,18000,de.wikipedia,2022,3
CM,18000,de.wikipedia,2022,3
QA,17000,de.wikipedia,2022,3
NI,17000,de.wikipedia,2022,3
CN,16000,de.wikipedia,2022,3
HN,15000,de.wikipedia,2022,3
SV,15000,de.wikipedia,2022,3
AF,14000,de.wikipedia,2022,3
CI,13000,de.wikipedia,2022,3
ET,13000,de.wikipedia,2022,3
SN,12000,de.wikipedia,2022,3
CW,11000,de.wikipedia,2022,3
PS,10000,de.wikipedia,2022,3
TG,10000,de.wikipedia,2022,3
BH,10000,de.wikipedia,2022,3
JM,9000,de.wikipedia,2022,3
SY,9000,de.wikipedia,2022,3
RW,9000,de.wikipedia,2022,3
BJ,9000,de.wikipedia,2022,3
RE,8000,de.wikipedia,2022,3
MC,8000,de.wikipedia,2022,3
KW,8000,de.wikipedia,2022,3
MM,8000,de.wikipedia,2022,3
PR,8000,de.wikipedia,2022,3
MG,7000,de.wikipedia,2022,3
ZM,7000,de.wikipedia,2022,3
AD,7000,de.wikipedia,2022,3
LA,7000,de.wikipedia,2022,3
BB,6000,de.wikipedia,2022,3
BS,6000,de.wikipedia,2022,3
GP,6000,de.wikipedia,2022,3
ML,6000,de.wikipedia,2022,3
MQ,6000,de.wikipedia,2022,3
MZ,6000,de.wikipedia,2022,3
CD,6000,de.wikipedia,2022,3
IM,5000,de.wikipedia,2022,3
AX,5000,de.wikipedia,2022,3
SD,5000,de.wikipedia,2022,3
GM,5000,de.wikipedia,2022,3
BF,5000,de.wikipedia,2022,3
MW,5000,de.wikipedia,2022,3
ZW,5000,de.wikipedia,2022,3
TT,5000,de.wikipedia,2022,3
JE,4000,de.wikipedia,2022,3
VA,4000,de.wikipedia,2022,3
BQ,4000,de.wikipedia,2022,3
PF,4000,de.wikipedia,2022,3
TM,4000,de.wikipedia,2022,3
YE,4000,de.wikipedia,2022,3
SO,4000,de.wikipedia,2022,3
MO,4000,de.wikipedia,2022,3
AO,4000,de.wikipedia,2022,3
FO,4000,de.wikipedia,2022,3
LC,4000,de.wikipedia,2022,3
NE,4000,de.wikipedia,2022,3
BZ,4000,de.wikipedia,2022,3
BW,4000,de.wikipedia,2022,3
GL,4000,de.wikipedia,2022,3
GN,4000,de.wikipedia,2022,3
AW,3000,de.wikipedia,2022,3
TL,3000,de.wikipedia,2022,3
PG,3000,de.wikipedia,2022,3
BN,3000,de.wikipedia,2022,3
SM,3000,de.wikipedia,2022,3
SL,3000,de.wikipedia,2022,3
AG,2000,de.wikipedia,2022,3
SR,2000,de.wikipedia,2022,3
GI,2000,de.wikipedia,2022,3
HT,2000,de.wikipedia,2022,3
GY,2000,de.wikipedia,2022,3
MR,2000,de.wikipedia,2022,3
GD,2000,de.wikipedia,2022,3
KY,2000,de.wikipedia,2022,3
GA,2000,de.wikipedia,2022,3
MF,2000,de.wikipedia,2022,3
FJ,2000,de.wikipedia,2022,3
GF,2000,de.wikipedia,2022,3
TD,2000,de.wikipedia,2022,3
GG,2000,de.wikipedia,2022,3
BM,2000,de.wikipedia,2022,3
LR,2000,de.wikipedia,2022,3
SX,2000,de.wikipedia,2022,3
BI,2000,de.wikipedia,2022,3
DJ,2000,de.wikipedia,2022,3
DM,1000,de.wikipedia,2022,3
SS,1000,de.wikipedia,2022,3
BT,1000,de.wikipedia,2022,3
BL,1000,de.wikipedia,2022,3
GU,1000,de.wikipedia,2022,3
NC,1000,de.wikipedia,2022,3
CG,1000,de.wikipedia,2022,3
SZ,1000,de.wikipedia,2022,3
ER,1000,de.wikipedia,2022,3
GW,1000,de.wikipedia,2022,3
VC,1000,de.wikipedia,2022,3
TC,1000,de.wikipedia,2022,3
CF,1000,de.wikipedia,2022,3
LS,1000,de.wikipedia,2022,3
VG,1000,de.wikipedia,2022,3
VI,1000,de.wikipedia,2022,3
WS,1000,de.wikipedia,2022,3
ST,1000,de.wikipedia,2022,3
KN,1000,de.wikipedia,2022,3
YT,1000,de.wikipedia,2022,3
AI,1000,de.wikipedia,2022,3
GQ,1000,de.wikipedia,2022,3
VU,1000,de.wikipedia,2022,3
TO,1000,de.wikipedia,2022,3
FK,1000,de.wikipedia,2022,3
US,2963312000,en.wikipedia,2022,3
GB,784712000,en.wikipedia,2022,3
IN,701353000,en.wikipedia,2022,3
CA,374628000,en.wikipedia,2022,3
AU,235257000,en.wikipedia,2022,3
DE,152360000,en.wikipedia,2022,3
PH,146444000,en.wikipedia,2022,3
ID,76765000,en.wikipedia,2022,3
NL,75275000,en.wikipedia,2022,3
FR,68864000,en.wikipedia,2022,3
MY,64290000,en.wikipedia,2022,3
ZA,63301000,en.wikipedia,2022,3
IT,61662000,en.wikipedia,2022,3
SG,60937000,en.wikipedia,2022,3
SE,57484000,en.wikipedia,2022,3
BR,57458000,en.wikipedia,2022,3
IE,56742000,en.wikipedia,2022,3
PK,52989000,en.wikipedia,2022,3
PL,51829000,en.wikipedia,2022,3
RU,50827000,en.wikipedia,2022,3
ES,47102000,en.wikipedia,2022,3
NZ,42758000,en.wikipedia,2022,3
NG,37782000,en.wikipedia,2022,3
JP,36924000,en.wikipedia,2022,3
FI,35418000,en.wikipedia,2022,3
HK,35156000,en.wikipedia,2022,3
TR,35065000,en.wikipedia,2022,3
BD,34006000,en.wikipedia,2022,3
IR,33942000,en.wikipedia,2022,3
RO,33674000,en.wikipedia,2022,3
MX,32164000,en.wikipedia,2022,3
GR,32000000,en.wikipedia,2022,3
NO,29116000,en.wikipedia,2022,3
DK,28771000,en.wikipedia,2022,3
TH,28078000,en.wikipedia,2022,3
BE,27575000,en.wikipedia,2022,3
CH,25355000,en.wikipedia,2022,3
AE,25258000,en.wikipedia,2022,3
IL,24288000,en.wikipedia,2022,3
KR,22775000,en.wikipedia,2022,3
CZ,22448000,en.wikipedia,2022,3
VN,22006000,en.wikipedia,2022,3
PT,21350000,en.wikipedia,2022,3
HU,20986000,en.wikipedia,2022,3
RS,20702000,en.wikipedia,2022,3
AT,19642000,en.wikipedia,2022,3
TW,17705000,en.wikipedia,2022,3
HR,17175000,en.wikipedia,2022,3
BG,16861000,en.wikipedia,2022,3
SA,16708000,en.wikipedia,2022,3
EG,15682000,en.wikipedia,2022,3
AR,15474000,en.wikipedia,2022,3
KE,14612000,en.wikipedia,2022,3
LK,13275000,en.wikipedia,2022,3
UA,12146000,en.wikipedia,2022,3
NP,11427000,en.wikipedia,2022,3
SK,10248000,en.wikipedia,2022,3
LT,9860000,en.wikipedia,2022,3
CO,9815000,en.wikipedia,2022,3
CL,9749000,en.wikipedia,2022,3
SI,9547000,en.wikipedia,2022,3
GH,8960000,en.wikipedia,2022,3
EE,8221000,en.wikipedia,2022,3
PE,6515000,en.wikipedia,2022,3
MA,6498000,en.wikipedia,2022,3
GE,6174000,en.wikipedia,2022,3
--,6089000,en.wikipedia,2022,3
LV,5975000,en.wikipedia,2022,3
BA,5792000,en.wikipedia,2022,3
MK,5774000,en.wikipedia,2022,3
PR,5429000,en.wikipedia,2022,3
QA,5421000,en.wikipedia,2022,3
AL,5200000,en.wikipedia,2022,3
IQ,5110000,en.wikipedia,2022,3
DZ,4782000,en.wikipedia,2022,3
ET,4455000,en.wikipedia,2022,3
KW,4450000,en.wikipedia,2022,3
CY,4151000,en.wikipedia,2022,3
KH,4131000,en.wikipedia,2022,3
TZ,4125000,en.wikipedia,2022,3
IS,3953000,en.wikipedia,2022,3
AZ,3882000,en.wikipedia,2022,3
KZ,3827000,en.wikipedia,2022,3
LB,3826000,en.wikipedia,2022,3
CR,3542000,en.wikipedia,2022,3
UG,3524000,en.wikipedia,2022,3
VE,3417000,en.wikipedia,2022,3
TT,3354000,en.wikipedia,2022,3
MT,3345000,en.wikipedia,2022,3
JO,3291000,en.wikipedia,2022,3
JM,3264000,en.wikipedia,2022,3
DO,3146000,en.wikipedia,2022,3
BH,2916000,en.wikipedia,2022,3
LU,2869000,en.wikipedia,2022,3
OM,2851000,en.wikipedia,2022,3
BY,2851000,en.wikipedia,2022,3
TN,2802000,en.wikipedia,2022,3
UZ,2736000,en.wikipedia,2022,3
ZM,2680000,en.wikipedia,2022,3
EC,2601000,en.wikipedia,2022,3
PA,2571000,en.wikipedia,2022,3
MU,2519000,en.wikipedia,2022,3
MM,2495000,en.wikipedia,2022,3
AM,2322000,en.wikipedia,2022,3
MD,2209000,en.wikipedia,2022,3
MN,2181000,en.wikipedia,2022,3
ZW,2015000,en.wikipedia,2022,3
BN,1973000,en.wikipedia,2022,3
UY,1935000,en.wikipedia,2022,3
GT,1670000,en.wikipedia,2022,3
ME,1597000,en.wikipedia,2022,3
BW,1498000,en.wikipedia,2022,3
HN,1421000,en.wikipedia,2022,3
SD,1373000,en.wikipedia,2022,3
MV,1313000,en.wikipedia,2022,3
CM,1211000,en.wikipedia,2022,3
SV,1189000,en.wikipedia,2022,3
SO,1151000,en.wikipedia,2022,3
XK,1149000,en.wikipedia,2022,3
BO,1117000,en.wikipedia,2022,3
BS,1116000,en.wikipedia,2022,3
NA,1074000,en.wikipedia,2022,3
CN,1060000,en.wikipedia,2022,3
RW,1051000,en.wikipedia,2022,3
AF,1037000,en.wikipedia,2022,3
BB,1028000,en.wikipedia,2022,3
PY,987000,en.wikipedia,2022,3
LY,984000,en.wikipedia,2022,3
JE,974000,en.wikipedia,2022,3
IM,933000,en.wikipedia,2022,3
PS,888000,en.wikipedia,2022,3
PG,875000,en.wikipedia,2022,3
MW,871000,en.wikipedia,2022,3
MO,850000,en.wikipedia,2022,3
KG,839000,en.wikipedia,2022,3
GY,819000,en.wikipedia,2022,3
SY,810000,en.wikipedia,2022,3
SL,699000,en.wikipedia,2022,3
LR,677000,en.wikipedia,2022,3
GU,673000,en.wikipedia,2022,3
AO,665000,en.wikipedia,2022,3
NI,656000,en.wikipedia,2022,3
FJ,615000,en.wikipedia,2022,3
CI,596000,en.wikipedia,2022,3
MZ,595000,en.wikipedia,2022,3
BT,592000,en.wikipedia,2022,3
CU,560000,en.wikipedia,2022,3
YE,547000,en.wikipedia,2022,3
GG,538000,en.wikipedia,2022,3
SN,534000,en.wikipedia,2022,3
CD,530000,en.wikipedia,2022,3
SR,525000,en.wikipedia,2022,3
BZ,512000,en.wikipedia,2022,3
LA,446000,en.wikipedia,2022,3
LC,398000,en.wikipedia,2022,3
KY,391000,en.wikipedia,2022,3
AW,389000,en.wikipedia,2022,3
TM,376000,en.wikipedia,2022,3
BM,362000,en.wikipedia,2022,3
SC,356000,en.wikipedia,2022,3
CW,347000,en.wikipedia,2022,3
MG,322000,en.wikipedia,2022,3
FO,321000,en.wikipedia,2022,3
HT,320000,en.wikipedia,2022,3
VI,311000,en.wikipedia,2022,3
GI,311000,en.wikipedia,2022,3
BJ,304000,en.wikipedia,2022,3
AG,303000,en.wikipedia,2022,3
SS,288000,en.wikipedia,2022,3
TJ,287000,en.wikipedia,2022,3
RE,273000,en.wikipedia,2022,3
GM,268000,en.wikipedia,2022,3
GD,255000,en.wikipedia,2022,3
SZ,253000,en.wikipedia,2022,3
LS,245000,en.wikipedia,2022,3
ER,230000,en.wikipedia,2022,3
TG,228000,en.wikipedia,2022,3
ML,157000,en.wikipedia,2022,3
GP,152000,en.wikipedia,2022,3
CV,150000,en.wikipedia,2022,3
GN,149000,en.wikipedia,2022,3
BF,149000,en.wikipedia,2022,3
TC,144000,en.wikipedia,2022,3
MC,144000,en.wikipedia,2022,3
AD,143000,en.wikipedia,2022,3
KN,143000,en.wikipedia,2022,3
VC,139000,en.wikipedia,2022,3
DJ,138000,en.wikipedia,2022,3
MR,137000,en.wikipedia,2022,3
AX,134000,en.wikipedia,2022,3
DM,132000,en.wikipedia,2022,3
MP,129000,en.wikipedia,2022,3
GL,118000,en.wikipedia,2022,3
SX,117000,en.wikipedia,2022,3
MQ,115000,en.wikipedia,2022,3
TL,103000,en.wikipedia,2022,3
PF,103000,en.wikipedia,2022,3
GA,103000,en.wikipedia,2022,3
VU,98000,en.wikipedia,2022,3
BI,98000,en.wikipedia,2022,3
NE,94000,en.wikipedia,2022,3
SB,84000,en.wikipedia,2022,3
WS,84000,en.wikipedia,2022,3
LI,73000,en.wikipedia,2022,3
CG,70000,en.wikipedia,2022,3
NC,68000,en.wikipedia,2022,3
AS,60000,en.wikipedia,2022,3
TO,57000,en.wikipedia,2022,3
BQ,55000,en.wikipedia,2022,3
VG,54000,en.wikipedia,2022,3
GF,54000,en.wikipedia,2022,3
TD,47000,en.wikipedia,2022,3
FK,44000,en.wikipedia,2022,3
MF,43000,en.wikipedia,2022,3
AI,41000,en.wikipedia,2022,3
PW,40000,en.wikipedia,2022,3
CK,40000,en.wikipedia,2022,3
SM,39000,en.wikipedia,2022,3
FM,30000,en.wikipedia,2022,3
GQ,28000,en.wikipedia,2022,3
MH,26000,en.wikipedia,2022,3
YT,20000,en.wikipedia,2022,3
CF,19000,en.wikipedia,2022,3
NR,19000,en.wikipedia,2022,3
KI,17000,en.wikipedia,2022,3
BL,16000,en.wikipedia,2022,3
GW,16000,en.wikipedia,2022,3
MS,14000,en.wikipedia,2022,3
KM,12000,en.wikipedia,2022,3
VA,11000,en.wikipedia,2022,3
IO,9000,en.wikipedia,2022,3
ST,8000,en.wikipedia,2022,3
PM,6000,en.wikipedia,2022,3
TV,5000,en.wikipedia,2022,3
NF,4000,en.wikipedia,2022,3
WF,2000,en.wikipedia,2022,3
TK,1000,en.wikipedia,2022,3
KP,1000,en.wikipedia,2022,3
NU,1000,en.wikipedia,2022,3
IT,463039000,it.wikipedia,2022,3
CH,4787000,it.wikipedia,2022,3
US,4376000,it.wikipedia,2022,3
DE,4132000,it.wikipedia,2022,3
FR,2618000,it.wikipedia,2022,3
RU,2296000,it.wikipedia,2022,3
GB,2031000,it.wikipedia,2022,3
ES,1891000,it.wikipedia,2022,3
NL,1491000,it.wikipedia,2022,3
BR,792000,it.wikipedia,2022,3
IR,784000,it.wikipedia,2022,3
IN,776000,it.wikipedia,2022,3
BE,705000,it.wikipedia,2022,3
CA,633000,it.wikipedia,2022,3
PL,504000,it.wikipedia,2022,3
AT,498000,it.wikipedia,2022,3
AL,401000,it.wikipedia,2022,3
RO,381000,it.wikipedia,2022,3
JP,348000,it.wikipedia,2022,3
PT,325000,it.wikipedia,2022,3
IE,305000,it.wikipedia,2022,3
CZ,280000,it.wikipedia,2022,3
SE,269000,it.wikipedia,2022,3
AR,241000,it.wikipedia,2022,3
--,238000,it.wikipedia,2022,3
GR,232000,it.wikipedia,2022,3
AU,222000,it.wikipedia,2022,3
ID,209000,it.wikipedia,2022,3
SG,207000,it.wikipedia,2022,3
SM,201000,it.wikipedia,2022,3
DK,197000,it.wikipedia,2022,3
MX,192000,it.wikipedia,2022,3
HR,192000,it.wikipedia,2022,3
UZ,184000,it.wikipedia,2022,3
UA,183000,it.wikipedia,2022,3
TR,178000,it.wikipedia,2022,3
LU,166000,it.wikipedia,2022,3
HU,159000,it.wikipedia,2022,3
MT,157000,it.wikipedia,2022,3
FI,150000,it.wikipedia,2022,3
TW,145000,it.wikipedia,2022,3
SI,145000,it.wikipedia,2022,3
TH,142000,it.wikipedia,2022,3
CO,140000,it.wikipedia,2022,3
NO,140000,it.wikipedia,2022,3
AE,130000,it.wikipedia,2022,3
KZ,126000,it.wikipedia,2022,3
BG,123000,it.wikipedia,2022,3
PK,122000,it.wikipedia,2022,3
IL,120000,it.wikipedia,2022,3
EG,116000,it.wikipedia,2022,3
RS,102000,it.wikipedia,2022,3
KR,101000,it.wikipedia,2022,3
HK,95000,it.wikipedia,2022,3
PE,93000,it.wikipedia,2022,3
BY,89000,it.wikipedia,2022,3
VN,87000,it.wikipedia,2022,3
SK,86000,it.wikipedia,2022,3
CL,86000,it.wikipedia,2022,3
PH,60000,it.wikipedia,2022,3
DO,60000,it.wikipedia,2022,3
GE,60000,it.wikipedia,2022,3
TN,58000,it.wikipedia,2022,3
MA,54000,it.wikipedia,2022,3
ZA,47000,it.wikipedia,2022,3
BD,47000,it.wikipedia,2022,3
LT,45000,it.wikipedia,2022,3
LV,43000,it.wikipedia,2022,3
EC,42000,it.wikipedia,2022,3
CY,36000,it.wikipedia,2022,3
SA,36000,it.wikipedia,2022,3
TJ,35000,it.wikipedia,2022,3
MC,34000,it.wikipedia,2022,3
VE,34000,it.wikipedia,2022,3
MD,34000,it.wikipedia,2022,3
UY,34000,it.wikipedia,2022,3
EE,33000,it.wikipedia,2022,3
VA,33000,it.wikipedia,2022,3
LB,33000,it.wikipedia,2022,3
DZ,32000,it.wikipedia,2022,3
MY,32000,it.wikipedia,2022,3
IQ,31000,it.wikipedia,2022,3
BA,28000,it.wikipedia,2022,3
NZ,28000,it.wikipedia,2022,3
MK,28000,it.wikipedia,2022,3
SC,26000,it.wikipedia,2022,3
NG,25000,it.wikipedia,2022,3
CR,24000,it.wikipedia,2022,3
PA,22000,it.wikipedia,2022,3
MN,21000,it.wikipedia,2022,3
KE,21000,it.wikipedia,2022,3
KG,20000,it.wikipedia,2022,3
MV,20000,it.wikipedia,2022,3
JO,19000,it.wikipedia,2022,3
IS,18000,it.wikipedia,2022,3
LY,18000,it.wikipedia,2022,3
QA,17000,it.wikipedia,2022,3
SN,17000,it.wikipedia,2022,3
AZ,16000,it.wikipedia,2022,3
BO,16000,it.wikipedia,2022,3
AM,14000,it.wikipedia,2022,3
SV,14000,it.wikipedia,2022,3
PY,14000,it.wikipedia,2022,3
ME,13000,it.wikipedia,2022,3
XK,13000,it.wikipedia,2022,3
AO,13000,it.wikipedia,2022,3
GT,13000,it.wikipedia,2022,3
CU,13000,it.wikipedia,2022,3
KW,13000,it.wikipedia,2022,3
NP,12000,it.wikipedia,2022,3
AF,12000,it.wikipedia,2022,3
ET,11000,it.wikipedia,2022,3
HN,10000,it.wikipedia,2022,3
TZ,10000,it.wikipedia,2022,3
LK,10000,it.wikipedia,2022,3
MZ,10000,it.wikipedia,2022,3
CI,10000,it.wikipedia,2022,3
KH,9000,it.wikipedia,2022,3
GH,9000,it.wikipedia,2022,3
CV,9000,it.wikipedia,2022,3
NI,8000,it.wikipedia,2022,3
MU,7000,it.wikipedia,2022,3
OM,7000,it.wikipedia,2022,3
BH,7000,it.wikipedia,2022,3
CM,7000,it.wikipedia,2022,3
CN,7000,it.wikipedia,2022,3
PR,7000,it.wikipedia,2022,3
NE,6000,it.wikipedia,2022,3
MM,6000,it.wikipedia,2022,3
UG,6000,it.wikipedia,2022,3
MG,5000,it.wikipedia,2022,3
CD,5000,it.wikipedia,2022,3
PS,5000,it.wikipedia,2022,3
LI,4000,it.wikipedia,2022,3
SO,4000,it.wikipedia,2022,3
TG,4000,it.wikipedia,2022,3
BF,4000,it.wikipedia,2022,3
RE,4000,it.wikipedia,2022,3
CG,4000,it.wikipedia,2022,3
SD,4000,it.wikipedia,2022,3
SY,3000,it.wikipedia,2022,3
GP,3000,it.wikipedia,2022,3
TM,3000,it.wikipedia,2022,3
ZM,3000,it.wikipedia,2022,3
BJ,3000,it.wikipedia,2022,3
YE,3000,it.wikipedia,2022,3
GF,3000,it.wikipedia,2022,3
RW,3000,it.wikipedia,2022,3
AD,3000,it.wikipedia,2022,3
IM,3000,it.wikipedia,2022,3
MQ,3000,it.wikipedia,2022,3
MO,3000,it.wikipedia,2022,3
BS,3000,it.wikipedia,2022,3
ML,3000,it.wikipedia,2022,3
GI,2000,it.wikipedia,2022,3
LA,2000,it.wikipedia,2022,3
DJ,2000,it.wikipedia,2022,3
GM,2000,it.wikipedia,2022,3
PF,2000,it.wikipedia,2022,3
JM,2000,it.wikipedia,2022,3
JE,2000,it.wikipedia,2022,3
GA,2000,it.wikipedia,2022,3
BB,2000,it.wikipedia,2022,3
CW,2000,it.wikipedia,2022,3
TT,2000,it.wikipedia,2022,3
AG,2000,it.wikipedia,2022,3
HT,2000,it.wikipedia,2022,3
MW,2000,it.wikipedia,2022,3
AW,2000,it.wikipedia,2022,3
NA,2000,it.wikipedia,2022,3
TL,2000,it.wikipedia,2022,3
SL,1000,it.wikipedia,2022,3
ZW,1000,it.wikipedia,2022,3
BN,1000,it.wikipedia,2022,3
YT,1000,it.wikipedia,2022,3
TC,1000,it.wikipedia,2022,3
BI,1000,it.wikipedia,2022,3
KY,1000,it.wikipedia,2022,3
GW,1000,it.wikipedia,2022,3
BT,1000,it.wikipedia,2022,3
GG,1000,it.wikipedia,2022,3
TD,1000,it.wikipedia,2022,3
GN,1000,it.wikipedia,2022,3
CF,1000,it.wikipedia,2022,3
MR,1000,it.wikipedia,2022,3
SX,1000,it.wikipedia,2022,3
NC,1000,it.wikipedia,2022,3
GY,1000,it.wikipedia,2022,3
LR,1000,it.wikipedia,2022,3
BZ,1000,it.wikipedia,2022,3
MF,1000,it.wikipedia,2022,3
GQ,1000,it.wikipedia,2022,3
