country_long,iso2,project,page_id,page_title,pageviews,date
United States of America,US,en.wikipedia,44410,Conjunctivitis,750,2022-04-26
United States of America,US,en.wikipedia,310094,Sore throat,594,2022-04-26
United States of America,US,en.wikipedia,37636,Encephalitis,591,2022-04-26
United States of America,US,en.wikipedia,53951,Diarrhea,667,2022-04-26
United States of America,US,en.wikipedia,452461,Myocarditis,969,2022-04-26
United States of America,US,en.wikipedia,19167679,Virus,961,2022-04-26
United States of America,US,en.wikipedia,18821046,Chickenpox,680,2022-04-26
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,936,2022-04-26
United States of America,US,en.wikipedia,16829895,Smallpox,1384,2022-04-26
United States of America,US,en.wikipedia,37220,Infection,623,2022-04-26
United States of America,US,en.wikipedia,33583,World Health Organization,924,2022-04-26
United States of America,US,en.wikipedia,158400,Sepsis,2406,2022-04-26
United States of America,US,en.wikipedia,443800,Shingles,1623,2022-04-26
United States of America,US,en.wikipedia,6682,Clade,465,2022-04-27
United States of America,US,en.wikipedia,28848,Scabies,626,2022-04-27
United States of America,US,en.wikipedia,44410,Conjunctivitis,652,2022-04-27
United States of America,US,en.wikipedia,310094,Sore throat,524,2022-04-27
United States of America,US,en.wikipedia,46253,Fever,531,2022-04-27
United States of America,US,en.wikipedia,37636,Encephalitis,655,2022-04-27
United States of America,US,en.wikipedia,53951,Diarrhea,833,2022-04-27
United States of America,US,en.wikipedia,452461,Myocarditis,904,2022-04-27
United States of America,US,en.wikipedia,19167679,Virus,958,2022-04-27
United States of America,US,en.wikipedia,18821046,Chickenpox,637,2022-04-27
United States of America,US,en.wikipedia,562958,Signs and symptoms,705,2022-04-27
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,741,2022-04-27
United States of America,US,en.wikipedia,16829895,Smallpox,1343,2022-04-27
United States of America,US,en.wikipedia,37220,Infection,686,2022-04-27
United States of America,US,en.wikipedia,33583,World Health Organization,934,2022-04-27
United States of America,US,en.wikipedia,158400,Sepsis,2260,2022-04-27
United States of America,US,en.wikipedia,443800,Shingles,1494,2022-04-27
United States of America,US,en.wikipedia,34049,Wart,465,2022-04-27
United States of America,US,en.wikipedia,28848,Scabies,722,2022-04-28
United States of America,US,en.wikipedia,44410,Conjunctivitis,620,2022-04-28
United States of America,US,en.wikipedia,310094,Sore throat,530,2022-04-28
United States of America,US,en.wikipedia,172323,Rubella,486,2022-04-28
United States of America,US,en.wikipedia,37636,Encephalitis,709,2022-04-28
United States of America,US,en.wikipedia,53951,Diarrhea,836,2022-04-28
United States of America,US,en.wikipedia,452461,Myocarditis,1270,2022-04-28
United States of America,US,en.wikipedia,19167679,Virus,1698,2022-04-28
United States of America,US,en.wikipedia,18821046,Chickenpox,475,2022-04-28
United States of America,US,en.wikipedia,562958,Signs and symptoms,574,2022-04-28
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,829,2022-04-28
United States of America,US,en.wikipedia,16829895,Smallpox,1194,2022-04-28
United States of America,US,en.wikipedia,37220,Infection,726,2022-04-28
United States of America,US,en.wikipedia,33583,World Health Organization,1295,2022-04-28
United States of America,US,en.wikipedia,158400,Sepsis,2493,2022-04-28
United States of America,US,en.wikipedia,443800,Shingles,1382,2022-04-28
United States of America,US,en.wikipedia,34049,Wart,454,2022-04-28
United States of America,US,en.wikipedia,28848,Scabies,676,2022-04-29
United States of America,US,en.wikipedia,310094,Sore throat,593,2022-04-29
United States of America,US,en.wikipedia,46253,Fever,504,2022-04-29
United States of America,US,en.wikipedia,37636,Encephalitis,654,2022-04-29
United States of America,US,en.wikipedia,53951,Diarrhea,554,2022-04-29
United States of America,US,en.wikipedia,452461,Myocarditis,940,2022-04-29
United States of America,US,en.wikipedia,19167679,Virus,1037,2022-04-29
United States of America,US,en.wikipedia,18821046,Chickenpox,621,2022-04-29
United States of America,US,en.wikipedia,562958,Signs and symptoms,501,2022-04-29
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,629,2022-04-29
United States of America,US,en.wikipedia,16829895,Smallpox,1158,2022-04-29
United States of America,US,en.wikipedia,37220,Infection,646,2022-04-29
United States of America,US,en.wikipedia,33583,World Health Organization,923,2022-04-29
United States of America,US,en.wikipedia,158400,Sepsis,3433,2022-04-29
United States of America,US,en.wikipedia,443800,Shingles,1435,2022-04-29
United States of America,US,en.wikipedia,771986,Skin condition,528,2022-04-30
United States of America,US,en.wikipedia,28848,Scabies,628,2022-04-30
United States of America,US,en.wikipedia,44410,Conjunctivitis,605,2022-04-30
United States of America,US,en.wikipedia,37636,Encephalitis,621,2022-04-30
United States of America,US,en.wikipedia,53951,Diarrhea,683,2022-04-30
United States of America,US,en.wikipedia,452461,Myocarditis,901,2022-04-30
United States of America,US,en.wikipedia,19167679,Virus,707,2022-04-30
United States of America,US,en.wikipedia,18821046,Chickenpox,544,2022-04-30
United States of America,US,en.wikipedia,562958,Signs and symptoms,579,2022-04-30
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,706,2022-04-30
United States of America,US,en.wikipedia,16829895,Smallpox,919,2022-04-30
United States of America,US,en.wikipedia,37220,Infection,575,2022-04-30
United States of America,US,en.wikipedia,33583,World Health Organization,671,2022-04-30
United States of America,US,en.wikipedia,158400,Sepsis,3586,2022-04-30
United States of America,US,en.wikipedia,443800,Shingles,1267,2022-04-30
United States of America,US,en.wikipedia,6682,Clade,505,2022-05-01
United States of America,US,en.wikipedia,771986,Skin condition,551,2022-05-01
United States of America,US,en.wikipedia,28848,Scabies,594,2022-05-01
United States of America,US,en.wikipedia,44410,Conjunctivitis,502,2022-05-01
United States of America,US,en.wikipedia,37636,Encephalitis,718,2022-05-01
United States of America,US,en.wikipedia,53951,Diarrhea,716,2022-05-01
United States of America,US,en.wikipedia,452461,Myocarditis,972,2022-05-01
United States of America,US,en.wikipedia,19167679,Virus,885,2022-05-01
United States of America,US,en.wikipedia,18821046,Chickenpox,600,2022-05-01
United States of America,US,en.wikipedia,562958,Signs and symptoms,626,2022-05-01
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,650,2022-05-01
United States of America,US,en.wikipedia,16829895,Smallpox,1035,2022-05-01
United States of America,US,en.wikipedia,37220,Infection,593,2022-05-01
United States of America,US,en.wikipedia,33583,World Health Organization,873,2022-05-01
United States of America,US,en.wikipedia,158400,Sepsis,2730,2022-05-01
United States of America,US,en.wikipedia,443800,Shingles,1212,2022-05-01
United States of America,US,en.wikipedia,34049,Wart,488,2022-05-01
United States of America,US,en.wikipedia,19013767,Medical diagnosis,460,2022-05-02
United States of America,US,en.wikipedia,771986,Skin condition,525,2022-05-02
United States of America,US,en.wikipedia,28848,Scabies,824,2022-05-02
United States of America,US,en.wikipedia,44410,Conjunctivitis,581,2022-05-02
United States of America,US,en.wikipedia,37636,Encephalitis,671,2022-05-02
United States of America,US,en.wikipedia,53951,Diarrhea,609,2022-05-02
United States of America,US,en.wikipedia,452461,Myocarditis,941,2022-05-02
United States of America,US,en.wikipedia,19167679,Virus,1028,2022-05-02
United States of America,US,en.wikipedia,18821046,Chickenpox,459,2022-05-02
United States of America,US,en.wikipedia,562958,Signs and symptoms,514,2022-05-02
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,767,2022-05-02
United States of America,US,en.wikipedia,16829895,Smallpox,1187,2022-05-02
United States of America,US,en.wikipedia,37220,Infection,612,2022-05-02
United States of America,US,en.wikipedia,33583,World Health Organization,877,2022-05-02
United States of America,US,en.wikipedia,158400,Sepsis,2445,2022-05-02
United States of America,US,en.wikipedia,443800,Shingles,1266,2022-05-02
United States of America,US,en.wikipedia,771986,Skin condition,466,2022-05-03
United States of America,US,en.wikipedia,28848,Scabies,835,2022-05-03
United States of America,US,en.wikipedia,44410,Conjunctivitis,614,2022-05-03
United States of America,US,en.wikipedia,310094,Sore throat,511,2022-05-03
United States of America,US,en.wikipedia,46253,Fever,805,2022-05-03
United States of America,US,en.wikipedia,37636,Encephalitis,669,2022-05-03
United States of America,US,en.wikipedia,53951,Diarrhea,991,2022-05-03
United States of America,US,en.wikipedia,452461,Myocarditis,842,2022-05-03
United States of America,US,en.wikipedia,87175,Herd immunity,469,2022-05-03
United States of America,US,en.wikipedia,19167679,Virus,1621,2022-05-03
United States of America,US,en.wikipedia,18821046,Chickenpox,681,2022-05-03
United States of America,US,en.wikipedia,562958,Signs and symptoms,660,2022-05-03
United States of America,US,en.wikipedia,22677497,Social distancing,535,2022-05-03
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,751,2022-05-03
United States of America,US,en.wikipedia,16829895,Smallpox,1094,2022-05-03
United States of America,US,en.wikipedia,37220,Infection,617,2022-05-03
United States of America,US,en.wikipedia,33583,World Health Organization,1527,2022-05-03
United States of America,US,en.wikipedia,69893,Headache,506,2022-05-03
United States of America,US,en.wikipedia,158400,Sepsis,2534,2022-05-03
United States of America,US,en.wikipedia,34049,Wart,494,2022-05-03
United States of America,US,en.wikipedia,6682,Clade,557,2022-05-04
United States of America,US,en.wikipedia,61088,Smallpox vaccine,708,2022-05-04
United States of America,US,en.wikipedia,34439,Zoonosis,609,2022-05-04
United States of America,US,en.wikipedia,771986,Skin condition,615,2022-05-04
United States of America,US,en.wikipedia,28848,Scabies,901,2022-05-04
United States of America,US,en.wikipedia,44410,Conjunctivitis,604,2022-05-04
United States of America,US,en.wikipedia,46253,Fever,469,2022-05-04
United States of America,US,en.wikipedia,19383782,Kaposi's sarcoma,490,2022-05-04
United States of America,US,en.wikipedia,417111,Pain management,493,2022-05-04
United States of America,US,en.wikipedia,37636,Encephalitis,757,2022-05-04
United States of America,US,en.wikipedia,53951,Diarrhea,963,2022-05-04
United States of America,US,en.wikipedia,452461,Myocarditis,904,2022-05-04
United States of America,US,en.wikipedia,87175,Herd immunity,530,2022-05-04
United States of America,US,en.wikipedia,19167679,Virus,1659,2022-05-04
United States of America,US,en.wikipedia,18821046,Chickenpox,890,2022-05-04
United States of America,US,en.wikipedia,562958,Signs and symptoms,519,2022-05-04
United States of America,US,en.wikipedia,22677497,Social distancing,474,2022-05-04
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,818,2022-05-04
United States of America,US,en.wikipedia,16829895,Smallpox,1413,2022-05-04
United States of America,US,en.wikipedia,37220,Infection,1130,2022-05-04
United States of America,US,en.wikipedia,33583,World Health Organization,2372,2022-05-04
United States of America,US,en.wikipedia,69893,Headache,500,2022-05-04
United States of America,US,en.wikipedia,158400,Sepsis,3394,2022-05-04
United States of America,US,en.wikipedia,443800,Shingles,1763,2022-05-04
United States of America,US,en.wikipedia,771986,Skin condition,597,2022-05-05
United States of America,US,en.wikipedia,28848,Scabies,840,2022-05-05
United States of America,US,en.wikipedia,44410,Conjunctivitis,608,2022-05-05
United States of America,US,en.wikipedia,37636,Encephalitis,838,2022-05-05
United States of America,US,en.wikipedia,53951,Diarrhea,639,2022-05-05
United States of America,US,en.wikipedia,452461,Myocarditis,901,2022-05-05
United States of America,US,en.wikipedia,19167679,Virus,1025,2022-05-05
United States of America,US,en.wikipedia,18821046,Chickenpox,568,2022-05-05
United States of America,US,en.wikipedia,562958,Signs and symptoms,699,2022-05-05
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,803,2022-05-05
United States of America,US,en.wikipedia,16829895,Smallpox,1049,2022-05-05
United States of America,US,en.wikipedia,37220,Infection,913,2022-05-05
United States of America,US,en.wikipedia,33583,World Health Organization,2103,2022-05-05
United States of America,US,en.wikipedia,158400,Sepsis,2885,2022-05-05
United States of America,US,en.wikipedia,443800,Shingles,1496,2022-05-05
United States of America,US,en.wikipedia,34049,Wart,464,2022-05-05
United States of America,US,en.wikipedia,771986,Skin condition,538,2022-05-06
United States of America,US,en.wikipedia,28848,Scabies,854,2022-05-06
United States of America,US,en.wikipedia,44410,Conjunctivitis,552,2022-05-06
United States of America,US,en.wikipedia,37636,Encephalitis,691,2022-05-06
United States of America,US,en.wikipedia,53951,Diarrhea,581,2022-05-06
United States of America,US,en.wikipedia,452461,Myocarditis,902,2022-05-06
United States of America,US,en.wikipedia,19167679,Virus,966,2022-05-06
United States of America,US,en.wikipedia,18821046,Chickenpox,647,2022-05-06
United States of America,US,en.wikipedia,562958,Signs and symptoms,452,2022-05-06
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,735,2022-05-06
United States of America,US,en.wikipedia,16829895,Smallpox,1096,2022-05-06
United States of America,US,en.wikipedia,37220,Infection,609,2022-05-06
United States of America,US,en.wikipedia,33583,World Health Organization,1050,2022-05-06
United States of America,US,en.wikipedia,158400,Sepsis,2207,2022-05-06
United States of America,US,en.wikipedia,443800,Shingles,1300,2022-05-06
United States of America,US,en.wikipedia,34049,Wart,658,2022-05-06
